session_id,item_id,item_name,category,price,qty
S-00205,SKU-003,Headphones,Electronics,149.99,1
S-00205,SKU-015,Earbuds,Electronics,99.99,1
S-00206,SKU-002,Smartphone,Electronics,599.99,1
S-00206,SKU-010,Phone Case,Accessories,19.99,1
S-00206,SKU-011,Screen Protector,Accessories,9.99,1
S-00207,SKU-001,Laptop,Electronics,899.99,1
S-00207,SKU-004,Laptop Bag,Accessories,49.99,1
S-00207,SKU-017,SD Card,Storage,24.99,2
S-00208,SKU-001,Laptop,Electronics,899.99,1
S-00208,SKU-019,Desk Lamp,Office,44.99,1
S-00208,SKU-020,Mousepad,Accessories,19.99,1
S-00209,SKU-019,Desk Lamp,Office,44.99,1
S-00210,SKU-002,Smartphone,Electronics,599.99,1
S-00210,SKU-010,Phone Case,Accessories,19.99,1
S-00210,SKU-011,Screen Protector,Accessories,9.99,1
S-00211,SKU-003,Headphones,Electronics,149.99,1
S-00212,SKU-014,Smartwatch,Electronics,249.99,1
S-00213,SKU-018,External SSD,Storage,119.99,1
S-00214,SKU-001,Laptop,Electronics,899.99,1
S-00214,SKU-004,Laptop Bag,Accessories,49.99,1
S-00214,SKU-005,USB-C Hub,Accessories,39.99,1
S-00215,SKU-002,Smartphone,Electronics,599.99,1
S-00215,SKU-010,Phone Case,Accessories,19.99,1
S-00215,SKU-011,Screen Protector,Accessories,9.99,2
S-00215,SKU-012,Wireless Charger,Accessories,34.99,1
S-00215,SKU-015,Earbuds,Electronics,99.99,1
S-00216,SKU-003,Headphones,Electronics,149.99,1
S-00216,SKU-019,Desk Lamp,Office,44.99,1
S-00217,SKU-011,Screen Protector,Accessories,9.99,1
S-00217,SKU-017,SD Card,Storage,24.99,1
S-00217,SKU-018,External SSD,Storage,119.99,1
S-00218,SKU-014,Smartwatch,Electronics,249.99,1
S-00219,SKU-001,Laptop,Electronics,899.99,1
S-00219,SKU-004,Laptop Bag,Accessories,49.99,1
S-00219,SKU-005,USB-C Hub,Accessories,39.99,1
S-00220,SKU-002,Smartphone,Electronics,599.99,1
S-00220,SKU-012,Wireless Charger,Accessories,34.99,1
S-00220,SKU-015,Earbuds,Electronics,99.99,1
S-00221,SKU-001,Laptop,Electronics,899.99,1
S-00221,SKU-015,Earbuds,Electronics,99.99,1
S-00222,SKU-002,Smartphone,Electronics,599.99,1
S-00222,SKU-010,Phone Case,Accessories,19.99,1
S-00222,SKU-011,Screen Protector,Accessories,9.99,1
S-00222,SKU-013,Power Bank,Electronics,49.99,1
S-00222,SKU-014,Smartwatch,Electronics,249.99,1
S-00223,SKU-002,Smartphone,Electronics,599.99,1
S-00223,SKU-012,Wireless Charger,Accessories,34.99,1
S-00223,SKU-013,Power Bank,Electronics,49.99,1
S-00223,SKU-014,Smartwatch,Electronics,249.99,1
S-00223,SKU-015,Earbuds,Electronics,99.99,1
S-00224,SKU-006,Mouse,Accessories,29.99,1
S-00224,SKU-007,Keyboard,Accessories,79.99,1
S-00224,SKU-015,Earbuds,Electronics,99.99,1
S-00224,SKU-020,Mousepad,Accessories,19.99,1
S-00225,SKU-003,Headphones,Electronics,149.99,1
S-00226,SKU-018,External SSD,Storage,119.99,1
S-00227,SKU-001,Laptop,Electronics,899.99,1
S-00228,SKU-018,External SSD,Storage,119.99,1
S-00229,SKU-001,Laptop,Electronics,899.99,1
S-00229,SKU-004,Laptop Bag,Accessories,49.99,1
S-00229,SKU-005,USB-C Hub,Accessories,39.99,1
S-00229,SKU-016,HDMI Cable,Accessories,14.99,1
S-00230,SKU-002,Smartphone,Electronics,599.99,1
S-00230,SKU-009,Webcam,Electronics,89.99,1
S-00230,SKU-012,Wireless Charger,Accessories,34.99,1
S-00230,SKU-015,Earbuds,Electronics,99.99,1
S-00231,SKU-002,Smartphone,Electronics,599.99,1
S-00231,SKU-006,Mouse,Accessories,29.99,1
S-00231,SKU-010,Phone Case,Accessories,19.99,1
S-00231,SKU-011,Screen Protector,Accessories,9.99,1
S-00231,SKU-012,Wireless Charger,Accessories,34.99,1
S-00231,SKU-015,Earbuds,Electronics,99.99,1
S-00232,SKU-001,Laptop,Electronics,899.99,1
S-00233,SKU-008,Monitor,Electronics,349.99,1
S-00233,SKU-012,Wireless Charger,Accessories,34.99,1
S-00233,SKU-020,Mousepad,Accessories,19.99,1
S-00234,SKU-006,Mouse,Accessories,29.99,1
S-00234,SKU-007,Keyboard,Accessories,79.99,1
S-00234,SKU-020,Mousepad,Accessories,19.99,1
S-00235,SKU-002,Smartphone,Electronics,599.99,1
S-00235,SKU-006,Mouse,Accessories,29.99,1
S-00235,SKU-012,Wireless Charger,Accessories,34.99,1
S-00235,SKU-015,Earbuds,Electronics,99.99,1
S-00236,SKU-014,Smartwatch,Electronics,249.99,1
S-00237,SKU-019,Desk Lamp,Office,44.99,1
S-00238,SKU-006,Mouse,Accessories,29.99,1
S-00239,SKU-006,Mouse,Accessories,29.99,1
S-00240,SKU-002,Smartphone,Electronics,599.99,1
S-00240,SKU-018,External SSD,Storage,119.99,1
S-00241,SKU-002,Smartphone,Electronics,599.99,1
S-00241,SKU-013,Power Bank,Electronics,49.99,1
S-00241,SKU-014,Smartwatch,Electronics,249.99,1
S-00242,SKU-008,Monitor,Electronics,349.99,1
S-00242,SKU-012,Wireless Charger,Accessories,34.99,1
S-00243,SKU-018,External SSD,Storage,119.99,1
S-00244,SKU-014,Smartwatch,Electronics,249.99,1
S-00245,SKU-002,Smartphone,Electronics,599.99,1
S-00245,SKU-012,Wireless Charger,Accessories,34.99,1
S-00245,SKU-015,Earbuds,Electronics,99.99,1
S-00246,SKU-008,Monitor,Electronics,349.99,1
S-00247,SKU-002,Smartphone,Electronics,599.99,1
S-00248,SKU-003,Headphones,Electronics,149.99,1
S-00249,SKU-008,Monitor,Electronics,349.99,1
S-00250,SKU-001,Laptop,Electronics,899.99,1
S-00250,SKU-004,Laptop Bag,Accessories,49.99,1
S-00250,SKU-005,USB-C Hub,Accessories,39.99,1
S-00250,SKU-008,Monitor,Electronics,349.99,1
S-00250,SKU-016,HDMI Cable,Accessories,14.99,1
S-00251,SKU-001,Laptop,Electronics,899.99,1
S-00251,SKU-004,Laptop Bag,Accessories,49.99,1
S-00251,SKU-005,USB-C Hub,Accessories,39.99,1
S-00252,SKU-003,Headphones,Electronics,149.99,1
S-00253,SKU-014,Smartwatch,Electronics,249.99,1
S-00254,SKU-005,USB-C Hub,Accessories,39.99,1
S-00254,SKU-014,Smartwatch,Electronics,249.99,1
S-00255,SKU-006,Mouse,Accessories,29.99,1
S-00255,SKU-019,Desk Lamp,Office,44.99,1
S-00256,SKU-006,Mouse,Accessories,29.99,1
S-00256,SKU-011,Screen Protector,Accessories,9.99,1
S-00256,SKU-016,HDMI Cable,Accessories,14.99,1
S-00257,SKU-002,Smartphone,Electronics,599.99,1
S-00257,SKU-012,Wireless Charger,Accessories,34.99,1
S-00257,SKU-015,Earbuds,Electronics,99.99,1
S-00258,SKU-003,Headphones,Electronics,149.99,1
S-00259,SKU-014,Smartwatch,Electronics,249.99,1
S-00260,SKU-002,Smartphone,Electronics,599.99,1
S-00261,SKU-001,Laptop,Electronics,899.99,1
S-00261,SKU-004,Laptop Bag,Accessories,49.99,1
S-00261,SKU-005,USB-C Hub,Accessories,39.99,1
S-00261,SKU-008,Monitor,Electronics,349.99,1
S-00261,SKU-016,HDMI Cable,Accessories,14.99,1
S-00261,SKU-017,SD Card,Storage,24.99,1
S-00261,SKU-018,External SSD,Storage,119.99,1
S-00262,SKU-006,Mouse,Accessories,29.99,1
S-00263,SKU-002,Smartphone,Electronics,599.99,1
S-00263,SKU-010,Phone Case,Accessories,19.99,1
S-00263,SKU-011,Screen Protector,Accessories,9.99,1
S-00263,SKU-012,Wireless Charger,Accessories,34.99,1
S-00263,SKU-013,Power Bank,Electronics,49.99,1
S-00263,SKU-014,Smartwatch,Electronics,249.99,1
S-00263,SKU-015,Earbuds,Electronics,99.99,1
S-00264,SKU-001,Laptop,Electronics,899.99,1
S-00264,SKU-006,Mouse,Accessories,29.99,1
S-00264,SKU-008,Monitor,Electronics,349.99,1
S-00264,SKU-012,Wireless Charger,Accessories,34.99,1
S-00264,SKU-016,HDMI Cable,Accessories,14.99,1
S-00265,SKU-001,Laptop,Electronics,899.99,1
S-00265,SKU-004,Laptop Bag,Accessories,49.99,1
S-00265,SKU-005,USB-C Hub,Accessories,39.99,1
S-00265,SKU-006,Mouse,Accessories,29.99,1
S-00265,SKU-007,Keyboard,Accessories,79.99,1
S-00265,SKU-008,Monitor,Electronics,349.99,1
S-00265,SKU-016,HDMI Cable,Accessories,14.99,1
S-00266,SKU-018,External SSD,Storage,119.99,1
S-00267,SKU-002,Smartphone,Electronics,599.99,1
S-00267,SKU-005,USB-C Hub,Accessories,39.99,1
S-00268,SKU-001,Laptop,Electronics,899.99,1
S-00268,SKU-006,Mouse,Accessories,29.99,1
S-00268,SKU-007,Keyboard,Accessories,79.99,1
S-00268,SKU-008,Monitor,Electronics,349.99,1
S-00268,SKU-016,HDMI Cable,Accessories,14.99,1
S-00268,SKU-019,Desk Lamp,Office,44.99,1
S-00269,SKU-002,Smartphone,Electronics,599.99,1
S-00269,SKU-007,Keyboard,Accessories,79.99,1
S-00269,SKU-012,Wireless Charger,Accessories,34.99,1
S-00269,SKU-015,Earbuds,Electronics,99.99,1
S-00270,SKU-003,Headphones,Electronics,149.99,1
S-00271,SKU-008,Monitor,Electronics,349.99,1
S-00271,SKU-013,Power Bank,Electronics,49.99,1
S-00272,SKU-001,Laptop,Electronics,899.99,1
S-00272,SKU-004,Laptop Bag,Accessories,49.99,1
S-00273,SKU-005,USB-C Hub,Accessories,39.99,1
S-00273,SKU-019,Desk Lamp,Office,44.99,1
S-00274,SKU-003,Headphones,Electronics,149.99,1
S-00275,SKU-008,Monitor,Electronics,349.99,1
S-00276,SKU-001,Laptop,Electronics,899.99,1
S-00276,SKU-008,Monitor,Electronics,349.99,1
S-00276,SKU-016,HDMI Cable,Accessories,14.99,1
S-00277,SKU-002,Smartphone,Electronics,599.99,1
S-00277,SKU-010,Phone Case,Accessories,19.99,1
S-00277,SKU-011,Screen Protector,Accessories,9.99,1
S-00277,SKU-012,Wireless Charger,Accessories,34.99,1
S-00277,SKU-015,Earbuds,Electronics,99.99,1
S-00278,SKU-006,Mouse,Accessories,29.99,1
S-00278,SKU-007,Keyboard,Accessories,79.99,1
S-00278,SKU-020,Mousepad,Accessories,19.99,1
S-00279,SKU-002,Smartphone,Electronics,599.99,1
S-00279,SKU-012,Wireless Charger,Accessories,34.99,1
S-00279,SKU-013,Power Bank,Electronics,49.99,1
S-00279,SKU-014,Smartwatch,Electronics,249.99,1
S-00279,SKU-015,Earbuds,Electronics,99.99,1
S-00280,SKU-002,Smartphone,Electronics,599.99,1
S-00281,SKU-006,Mouse,Accessories,29.99,1
S-00282,SKU-019,Desk Lamp,Office,44.99,1
S-00283,SKU-001,Laptop,Electronics,899.99,1
S-00283,SKU-004,Laptop Bag,Accessories,49.99,1
S-00283,SKU-005,USB-C Hub,Accessories,39.99,1
S-00283,SKU-011,Screen Protector,Accessories,9.99,2
S-00283,SKU-012,Wireless Charger,Accessories,34.99,1
S-00284,SKU-006,Mouse,Accessories,29.99,1
S-00284,SKU-016,HDMI Cable,Accessories,14.99,1
S-00285,SKU-002,Smartphone,Electronics,599.99,1
S-00285,SKU-018,External SSD,Storage,119.99,1
S-00286,SKU-001,Laptop,Electronics,899.99,1
S-00287,SKU-001,Laptop,Electronics,899.99,1
S-00287,SKU-004,Laptop Bag,Accessories,49.99,1
S-00287,SKU-005,USB-C Hub,Accessories,39.99,1
S-00288,SKU-014,Smartwatch,Electronics,249.99,1
S-00289,SKU-014,Smartwatch,Electronics,249.99,1
S-00290,SKU-008,Monitor,Electronics,349.99,1
S-00291,SKU-001,Laptop,Electronics,899.99,1
S-00291,SKU-004,Laptop Bag,Accessories,49.99,1
S-00291,SKU-005,USB-C Hub,Accessories,39.99,1
S-00291,SKU-008,Monitor,Electronics,349.99,1
S-00291,SKU-016,HDMI Cable,Accessories,14.99,1
S-00291,SKU-017,SD Card,Storage,24.99,1
S-00291,SKU-018,External SSD,Storage,119.99,1
S-00292,SKU-001,Laptop,Electronics,899.99,1
S-00292,SKU-004,Laptop Bag,Accessories,49.99,1
S-00292,SKU-005,USB-C Hub,Accessories,39.99,1
S-00293,SKU-006,Mouse,Accessories,29.99,1
S-00293,SKU-007,Keyboard,Accessories,79.99,1
S-00293,SKU-020,Mousepad,Accessories,19.99,1
S-00294,SKU-001,Laptop,Electronics,899.99,1
S-00294,SKU-006,Mouse,Accessories,29.99,1
S-00294,SKU-007,Keyboard,Accessories,79.99,1
S-00295,SKU-002,Smartphone,Electronics,599.99,1
S-00295,SKU-004,Laptop Bag,Accessories,49.99,1
S-00295,SKU-010,Phone Case,Accessories,19.99,1
S-00295,SKU-011,Screen Protector,Accessories,9.99,1
S-00295,SKU-012,Wireless Charger,Accessories,34.99,1
S-00295,SKU-015,Earbuds,Electronics,99.99,1
S-00296,SKU-001,Laptop,Electronics,899.99,1
S-00296,SKU-008,Monitor,Electronics,349.99,1
S-00296,SKU-016,HDMI Cable,Accessories,14.99,1
S-00296,SKU-018,External SSD,Storage,119.99,1
S-00297,SKU-014,Smartwatch,Electronics,249.99,1
S-00298,SKU-003,Headphones,Electronics,149.99,1
S-00299,SKU-014,Smartwatch,Electronics,249.99,1
S-00300,SKU-001,Laptop,Electronics,899.99,1
S-00301,SKU-014,Smartwatch,Electronics,249.99,1
S-00302,SKU-001,Laptop,Electronics,899.99,1
S-00303,SKU-003,Headphones,Electronics,149.99,1
S-00303,SKU-007,Keyboard,Accessories,79.99,1
S-00304,SKU-003,Headphones,Electronics,149.99,1
S-00305,SKU-001,Laptop,Electronics,899.99,1
S-00305,SKU-006,Mouse,Accessories,29.99,1
S-00305,SKU-011,Screen Protector,Accessories,9.99,1
S-00306,SKU-002,Smartphone,Electronics,599.99,1
S-00306,SKU-013,Power Bank,Electronics,49.99,1
S-00306,SKU-014,Smartwatch,Electronics,249.99,1
S-00307,SKU-002,Smartphone,Electronics,599.99,1
S-00307,SKU-004,Laptop Bag,Accessories,49.99,1
S-00307,SKU-012,Wireless Charger,Accessories,34.99,1
S-00307,SKU-015,Earbuds,Electronics,99.99,1
S-00308,SKU-002,Smartphone,Electronics,599.99,1
S-00308,SKU-010,Phone Case,Accessories,19.99,1
S-00308,SKU-011,Screen Protector,Accessories,9.99,1
S-00308,SKU-019,Desk Lamp,Office,44.99,1
S-00309,SKU-014,Smartwatch,Electronics,249.99,1
S-00310,SKU-008,Monitor,Electronics,349.99,1
S-00311,SKU-008,Monitor,Electronics,349.99,1
S-00312,SKU-019,Desk Lamp,Office,44.99,1
S-00313,SKU-001,Laptop,Electronics,899.99,1
S-00313,SKU-004,Laptop Bag,Accessories,49.99,1
S-00313,SKU-005,USB-C Hub,Accessories,39.99,1
S-00314,SKU-019,Desk Lamp,Office,44.99,1
S-00315,SKU-001,Laptop,Electronics,899.99,1
S-00315,SKU-004,Laptop Bag,Accessories,49.99,1
S-00315,SKU-005,USB-C Hub,Accessories,39.99,1
S-00316,SKU-002,Smartphone,Electronics,599.99,1
S-00316,SKU-010,Phone Case,Accessories,19.99,1
S-00316,SKU-011,Screen Protector,Accessories,9.99,1
S-00316,SKU-012,Wireless Charger,Accessories,34.99,1
S-00316,SKU-015,Earbuds,Electronics,99.99,1
S-00317,SKU-002,Smartphone,Electronics,599.99,1
S-00318,SKU-002,Smartphone,Electronics,599.99,1
S-00319,SKU-001,Laptop,Electronics,899.99,1
S-00319,SKU-002,Smartphone,Electronics,599.99,1
S-00319,SKU-008,Monitor,Electronics,349.99,1
S-00319,SKU-012,Wireless Charger,Accessories,34.99,1
S-00319,SKU-015,Earbuds,Electronics,99.99,1
S-00319,SKU-016,HDMI Cable,Accessories,14.99,1
S-00320,SKU-008,Monitor,Electronics,349.99,1
S-00321,SKU-018,External SSD,Storage,119.99,1
S-00322,SKU-019,Desk Lamp,Office,44.99,1
S-00323,SKU-018,External SSD,Storage,119.99,1
S-00324,SKU-002,Smartphone,Electronics,599.99,1
S-00324,SKU-010,Phone Case,Accessories,19.99,1
S-00324,SKU-011,Screen Protector,Accessories,9.99,1
S-00324,SKU-019,Desk Lamp,Office,44.99,1
S-00325,SKU-014,Smartwatch,Electronics,249.99,1
S-00326,SKU-002,Smartphone,Electronics,599.99,1
S-00326,SKU-012,Wireless Charger,Accessories,34.99,1
S-00326,SKU-013,Power Bank,Electronics,49.99,1
S-00326,SKU-014,Smartwatch,Electronics,249.99,1
S-00326,SKU-015,Earbuds,Electronics,99.99,1
S-00327,SKU-002,Smartphone,Electronics,599.99,1
S-00328,SKU-014,Smartwatch,Electronics,249.99,1
S-00329,SKU-014,Smartwatch,Electronics,249.99,1
S-00330,SKU-006,Mouse,Accessories,29.99,1
S-00330,SKU-007,Keyboard,Accessories,79.99,1
S-00330,SKU-011,Screen Protector,Accessories,9.99,2
S-00330,SKU-020,Mousepad,Accessories,19.99,1
S-00331,SKU-001,Laptop,Electronics,899.99,1
S-00331,SKU-017,SD Card,Storage,24.99,2
S-00331,SKU-018,External SSD,Storage,119.99,1
S-00332,SKU-006,Mouse,Accessories,29.99,1
S-00333,SKU-005,USB-C Hub,Accessories,39.99,1
S-00333,SKU-019,Desk Lamp,Office,44.99,1
S-00334,SKU-004,Laptop Bag,Accessories,49.99,1
S-00334,SKU-007,Keyboard,Accessories,79.99,1
S-00334,SKU-014,Smartwatch,Electronics,249.99,1
S-00335,SKU-001,Laptop,Electronics,899.99,1
S-00336,SKU-019,Desk Lamp,Office,44.99,1
S-00337,SKU-008,Monitor,Electronics,349.99,1
S-00338,SKU-001,Laptop,Electronics,899.99,1
S-00338,SKU-019,Desk Lamp,Office,44.99,1
S-00339,SKU-008,Monitor,Electronics,349.99,1
S-00339,SKU-010,Phone Case,Accessories,19.99,1
S-00339,SKU-017,SD Card,Storage,24.99,1
S-00340,SKU-002,Smartphone,Electronics,599.99,1
S-00341,SKU-003,Headphones,Electronics,149.99,1
S-00341,SKU-010,Phone Case,Accessories,19.99,1
S-00342,SKU-018,External SSD,Storage,119.99,1
S-00343,SKU-002,Smartphone,Electronics,599.99,1
S-00343,SKU-010,Phone Case,Accessories,19.99,1
S-00343,SKU-011,Screen Protector,Accessories,9.99,1
S-00344,SKU-002,Smartphone,Electronics,599.99,1
S-00344,SKU-013,Power Bank,Electronics,49.99,1
S-00344,SKU-014,Smartwatch,Electronics,249.99,1
S-00344,SKU-017,SD Card,Storage,24.99,1
S-00345,SKU-014,Smartwatch,Electronics,249.99,1
S-00346,SKU-002,Smartphone,Electronics,599.99,1
S-00347,SKU-001,Laptop,Electronics,899.99,1
S-00347,SKU-008,Monitor,Electronics,349.99,1
S-00347,SKU-016,HDMI Cable,Accessories,14.99,1
S-00348,SKU-001,Laptop,Electronics,899.99,1
S-00349,SKU-002,Smartphone,Electronics,599.99,1
S-00349,SKU-012,Wireless Charger,Accessories,34.99,1
S-00349,SKU-015,Earbuds,Electronics,99.99,1
S-00350,SKU-003,Headphones,Electronics,149.99,1
S-00351,SKU-001,Laptop,Electronics,899.99,1
S-00351,SKU-017,SD Card,Storage,24.99,2
S-00352,SKU-002,Smartphone,Electronics,599.99,1
S-00352,SKU-005,USB-C Hub,Accessories,39.99,1
S-00353,SKU-003,Headphones,Electronics,149.99,1
S-00353,SKU-010,Phone Case,Accessories,19.99,1
S-00354,SKU-001,Laptop,Electronics,899.99,1
S-00354,SKU-008,Monitor,Electronics,349.99,1
S-00354,SKU-016,HDMI Cable,Accessories,14.99,1
S-00355,SKU-002,Smartphone,Electronics,599.99,1
S-00356,SKU-018,External SSD,Storage,119.99,1
S-00357,SKU-001,Laptop,Electronics,899.99,1
S-00357,SKU-014,Smartwatch,Electronics,249.99,1
S-00358,SKU-019,Desk Lamp,Office,44.99,1
S-00359,SKU-001,Laptop,Electronics,899.99,1
S-00359,SKU-005,USB-C Hub,Accessories,39.99,1
S-00360,SKU-002,Smartphone,Electronics,599.99,1
S-00360,SKU-011,Screen Protector,Accessories,9.99,1
S-00361,SKU-002,Smartphone,Electronics,599.99,1
S-00362,SKU-002,Smartphone,Electronics,599.99,1
S-00362,SKU-010,Phone Case,Accessories,19.99,1
S-00362,SKU-011,Screen Protector,Accessories,9.99,1
S-00362,SKU-013,Power Bank,Electronics,49.99,1
S-00362,SKU-014,Smartwatch,Electronics,249.99,1
S-00363,SKU-003,Headphones,Electronics,149.99,1
S-00364,SKU-005,USB-C Hub,Accessories,39.99,1
S-00364,SKU-014,Smartwatch,Electronics,249.99,1
S-00365,SKU-001,Laptop,Electronics,899.99,1
S-00365,SKU-008,Monitor,Electronics,349.99,1
S-00366,SKU-006,Mouse,Accessories,29.99,1
S-00367,SKU-018,External SSD,Storage,119.99,1
S-00368,SKU-001,Laptop,Electronics,899.99,1
S-00368,SKU-006,Mouse,Accessories,29.99,1
S-00368,SKU-007,Keyboard,Accessories,79.99,1
S-00369,SKU-006,Mouse,Accessories,29.99,1
S-00369,SKU-007,Keyboard,Accessories,79.99,1
S-00369,SKU-020,Mousepad,Accessories,19.99,1
S-00370,SKU-001,Laptop,Electronics,899.99,1
S-00371,SKU-018,External SSD,Storage,119.99,1
S-00372,SKU-018,External SSD,Storage,119.99,1
S-00373,SKU-003,Headphones,Electronics,149.99,1
S-00374,SKU-004,Laptop Bag,Accessories,49.99,1
S-00374,SKU-008,Monitor,Electronics,349.99,1
S-00375,SKU-003,Headphones,Electronics,149.99,1
S-00375,SKU-018,External SSD,Storage,119.99,1
S-00376,SKU-001,Laptop,Electronics,899.99,1
S-00377,SKU-008,Monitor,Electronics,349.99,1
S-00377,SKU-013,Power Bank,Electronics,49.99,1
S-00377,SKU-017,SD Card,Storage,24.99,1
S-00377,SKU-018,External SSD,Storage,119.99,1
S-00378,SKU-019,Desk Lamp,Office,44.99,1
S-00379,SKU-001,Laptop,Electronics,899.99,1
S-00379,SKU-002,Smartphone,Electronics,599.99,1
S-00379,SKU-012,Wireless Charger,Accessories,34.99,1
S-00379,SKU-013,Power Bank,Electronics,49.99,1
S-00379,SKU-014,Smartwatch,Electronics,249.99,1
S-00379,SKU-015,Earbuds,Electronics,99.99,1
S-00380,SKU-006,Mouse,Accessories,29.99,1
S-00381,SKU-001,Laptop,Electronics,899.99,1
S-00381,SKU-006,Mouse,Accessories,29.99,1
S-00381,SKU-007,Keyboard,Accessories,79.99,1
S-00382,SKU-002,Smartphone,Electronics,599.99,1
S-00382,SKU-009,Webcam,Electronics,89.99,1
S-00382,SKU-012,Wireless Charger,Accessories,34.99,1
S-00382,SKU-015,Earbuds,Electronics,99.99,1
S-00383,SKU-001,Laptop,Electronics,899.99,1
S-00384,SKU-008,Monitor,Electronics,349.99,1
S-00384,SKU-017,SD Card,Storage,24.99,2
S-00384,SKU-018,External SSD,Storage,119.99,1
S-00385,SKU-018,External SSD,Storage,119.99,1
S-00386,SKU-006,Mouse,Accessories,29.99,1
S-00387,SKU-002,Smartphone,Electronics,599.99,1
S-00387,SKU-013,Power Bank,Electronics,49.99,1
S-00387,SKU-014,Smartwatch,Electronics,249.99,1
S-00388,SKU-002,Smartphone,Electronics,599.99,1
S-00388,SKU-008,Monitor,Electronics,349.99,1
S-00388,SKU-010,Phone Case,Accessories,19.99,1
S-00388,SKU-011,Screen Protector,Accessories,9.99,1
S-00389,SKU-002,Smartphone,Electronics,599.99,1
S-00389,SKU-010,Phone Case,Accessories,19.99,1
S-00389,SKU-011,Screen Protector,Accessories,9.99,1
S-00390,SKU-002,Smartphone,Electronics,599.99,1
S-00390,SKU-010,Phone Case,Accessories,19.99,1
S-00390,SKU-011,Screen Protector,Accessories,9.99,1
S-00390,SKU-013,Power Bank,Electronics,49.99,1
S-00390,SKU-014,Smartwatch,Electronics,249.99,1
S-00391,SKU-019,Desk Lamp,Office,44.99,1
S-00392,SKU-019,Desk Lamp,Office,44.99,1
S-00393,SKU-019,Desk Lamp,Office,44.99,1
S-00394,SKU-018,External SSD,Storage,119.99,1
S-00395,SKU-002,Smartphone,Electronics,599.99,1
S-00395,SKU-010,Phone Case,Accessories,19.99,1
S-00395,SKU-011,Screen Protector,Accessories,9.99,1
S-00395,SKU-012,Wireless Charger,Accessories,34.99,1
S-00395,SKU-015,Earbuds,Electronics,99.99,1
S-00396,SKU-001,Laptop,Electronics,899.99,1
S-00396,SKU-008,Monitor,Electronics,349.99,1
S-00396,SKU-016,HDMI Cable,Accessories,14.99,2
S-00397,SKU-002,Smartphone,Electronics,599.99,1
S-00397,SKU-010,Phone Case,Accessories,19.99,1
S-00397,SKU-011,Screen Protector,Accessories,9.99,1
S-00397,SKU-013,Power Bank,Electronics,49.99,1
S-00397,SKU-014,Smartwatch,Electronics,249.99,1
S-00397,SKU-015,Earbuds,Electronics,99.99,1
S-00397,SKU-020,Mousepad,Accessories,19.99,1
S-00398,SKU-008,Monitor,Electronics,349.99,1
S-00399,SKU-006,Mouse,Accessories,29.99,1
S-00399,SKU-007,Keyboard,Accessories,79.99,1
S-00399,SKU-017,SD Card,Storage,24.99,1
S-00399,SKU-020,Mousepad,Accessories,19.99,1
S-00400,SKU-006,Mouse,Accessories,29.99,1
S-00401,SKU-002,Smartphone,Electronics,599.99,1
S-00401,SKU-003,Headphones,Electronics,149.99,1
S-00402,SKU-018,External SSD,Storage,119.99,1
S-00403,SKU-002,Smartphone,Electronics,599.99,1
S-00403,SKU-012,Wireless Charger,Accessories,34.99,1
S-00403,SKU-015,Earbuds,Electronics,99.99,1
S-00404,SKU-002,Smartphone,Electronics,599.99,1
S-00405,SKU-006,Mouse,Accessories,29.99,1
S-00405,SKU-007,Keyboard,Accessories,79.99,1
S-00405,SKU-017,SD Card,Storage,24.99,1
S-00405,SKU-020,Mousepad,Accessories,19.99,1
S-00406,SKU-002,Smartphone,Electronics,599.99,1
S-00406,SKU-013,Power Bank,Electronics,49.99,1
S-00406,SKU-014,Smartwatch,Electronics,249.99,1
S-00407,SKU-001,Laptop,Electronics,899.99,1
S-00407,SKU-006,Mouse,Accessories,29.99,1
S-00407,SKU-007,Keyboard,Accessories,79.99,1
S-00407,SKU-020,Mousepad,Accessories,19.99,1
S-00408,SKU-018,External SSD,Storage,119.99,1
S-00408,SKU-020,Mousepad,Accessories,19.99,1
S-00409,SKU-002,Smartphone,Electronics,599.99,1
S-00409,SKU-004,Laptop Bag,Accessories,49.99,1
S-00409,SKU-012,Wireless Charger,Accessories,34.99,1
S-00409,SKU-013,Power Bank,Electronics,49.99,1
S-00409,SKU-014,Smartwatch,Electronics,249.99,1
S-00409,SKU-015,Earbuds,Electronics,99.99,1
S-00410,SKU-001,Laptop,Electronics,899.99,1
S-00411,SKU-014,Smartwatch,Electronics,249.99,1
S-00412,SKU-003,Headphones,Electronics,149.99,1
